ts,x,y,z
2025-09-28T05:03:41.373000Z,-0.977,0.549,-0.61
2025-09-28T05:03:41.780000Z,-0.549,0.549,-0.305
2025-09-28T05:03:42.324000Z,0.244,0.977,-0.305
2025-09-28T05:03:42.818000Z,-0.122,0.732,-0.427
2025-09-28T05:03:43.234000Z,-0.61,0.671,-0.488
2025-09-28T05:03:43.631000Z,0.061,1.282,-0.183
2025-09-28T05:03:44.662000Z,-0.183,0.854,-0.366
2025-09-28T05:03:44.986000Z,0.488,0.916,-0.366
2025-09-28T05:03:45.686000Z,-0.671,0.854,-0.488
2025-09-28T05:03:46.048000Z,-0.61,0.549,-0.61
2025-09-28T05:03:46.885000Z,-0.122,1.648,-0.122
2025-09-28T05:03:47.219000Z,-0.61,0.122,-0.61
2025-09-28T05:03:47.615000Z,-0.977,1.16,-0.244
2025-09-28T05:03:47.946000Z,0.183,1.038,-0.061
2025-09-28T05:03:48.593000Z,-0.305,1.038,-0.488
2025-09-28T05:03:50.544000Z,-0.305,0.671,-0.671
2025-09-28T05:03:51.017000Z,-0.549,0.977,-0.366
2025-09-28T05:03:51.352000Z,-0.122,1.099,-0.244
2025-09-28T05:03:51.686000Z,-1.099,0.305,-0.61
2025-09-28T05:03:52.114000Z,0.244,1.282,-0.244
2025-09-28T05:03:52.465000Z,0.122,0.122,-0.671
2025-09-28T05:03:52.756000Z,-0.427,0.61,-0.549
2025-09-28T05:03:53.077000Z,-0.305,0.854,-0.183
2025-09-28T05:03:53.429000Z,-0.305,0.793,-0.366
2025-09-28T05:03:53.750000Z,-0.427,1.16,-0.305
2025-09-28T05:03:54.161000Z,-0.427,0.793,-0.366
2025-09-28T05:03:54.471000Z,-0.183,0.427,-0.549
2025-09-28T05:03:56.965000Z,-0.183,0.916,-0.366
2025-09-28T05:03:57.281000Z,-1.16,0.61,-0.61
2025-09-28T05:03:57.620000Z,-0.244,0.916,-0.488
2025-09-28T05:03:57.938000Z,0.427,1.526,-0.244
2025-09-28T05:03:58.266000Z,-0.122,1.282,-0.061
2025-09-28T05:03:58.599000Z,0.61,0.854,-0.366
2025-09-28T05:03:58.960000Z,0.183,1.221,-0.305
2025-09-28T05:03:59.314000Z,-0.122,0.977,-0.366
2025-09-28T05:03:59.616000Z,-0.305,0.61,-0.549
2025-09-28T05:03:59.946000Z,0.061,1.099,-0.183
2025-09-28T05:04:00.272000Z,0.427,0.61,-0.549
2025-09-28T05:04:00.589000Z,-0.061,1.099,-0.244
2025-09-28T05:04:01.062000Z,-0.793,0.732,-0.488
2025-09-28T05:04:01.481000Z,-0.183,1.099,-0.244
2025-09-28T05:04:01.898000Z,-2.93,-0.793,-1.343
2025-09-28T05:04:02.497000Z,-0.305,0.183,-0.793
2025-09-28T05:04:02.895000Z,0.732,1.709,0.122
2025-09-28T05:04:03.932000Z,-0.977,0.549,-0.427
2025-09-28T05:04:04.260000Z,-0.854,1.892,0.244
2025-09-28T05:04:04.884000Z,0.244,0.977,-0.183
2025-09-28T05:04:05.391000Z,-0.488,0.61,-0.793
2025-09-28T05:04:05.739000Z,-0.122,1.343,-0.244
2025-09-28T05:04:06.397000Z,-0.122,0.61,-0.488
2025-09-28T05:04:06.734000Z,0.793,1.038,-0.183
2025-09-28T05:04:07.404000Z,-0.793,0.549,-0.244
2025-09-28T05:04:07.726000Z,-0.916,0.0,-0.793
2025-09-28T05:04:08.457000Z,0.61,0.549,-0.427
2025-09-28T05:04:08.797000Z,-0.61,0.793,-0.549
2025-09-28T05:04:09.161000Z,-0.427,0.916,-0.488
2025-09-28T05:04:09.559000Z,-0.732,0.122,-0.732
2025-09-28T05:04:10.164000Z,0.0,0.916,-0.244
2025-09-28T05:04:10.575000Z,-0.122,0.61,-0.549
2025-09-28T05:04:11.098000Z,-0.427,0.977,-0.366
2025-09-28T05:04:11.499000Z,-0.366,0.854,-0.366
2025-09-28T05:04:11.910000Z,-0.366,0.854,-0.427
2025-09-28T05:04:12.935000Z,0.183,1.099,-0.244
2025-09-28T05:04:13.258000Z,-0.244,0.732,-0.488
2025-09-28T05:04:14.009000Z,0.0,0.916,-0.366
2025-09-28T05:04:14.317000Z,-0.61,0.671,-0.549
2025-09-28T05:04:14.649000Z,-0.061,0.854,-0.427
2025-09-28T05:04:15.044000Z,-0.305,0.732,-0.427
2025-09-28T05:04:15.624000Z,-0.244,1.099,-0.305
2025-09-28T05:04:16.207000Z,-0.854,1.221,-0.488
2025-09-28T05:04:16.649000Z,0.122,0.854,-0.427
2025-09-28T05:04:17.019000Z,-0.122,0.916,-0.122
2025-09-28T05:04:17.852000Z,-0.183,0.793,-0.549
2025-09-28T05:04:18.247000Z,-1.16,0.732,-0.488
2025-09-28T05:04:18.654000Z,-0.549,0.0,-0.793
2025-09-28T05:04:19.068000Z,-0.122,1.709,-0.183
2025-09-28T05:04:19.480000Z,0.0,0.671,-0.366
2025-09-28T05:04:20.560000Z,-0.671,0.549,-0.549
2025-09-28T05:04:20.881000Z,-0.122,0.183,-0.61
2025-09-28T05:04:21.226000Z,0.366,1.953,0.061
2025-09-28T05:04:21.730000Z,0.427,1.709,-0.122
2025-09-28T05:04:22.143000Z,-0.305,0.977,-0.305
2025-09-28T05:04:22.547000Z,0.366,1.16,-0.305
2025-09-28T05:04:23.630000Z,-0.488,0.61,-0.671
2025-09-28T05:04:23.954000Z,-1.038,0.61,-0.549
2025-09-28T05:04:24.297000Z,-0.427,0.854,-0.549
2025-09-28T05:04:24.616000Z,0.122,10.071,-1.709
2025-09-28T05:04:25.421000Z,-2.014,3.54,-1.587
2025-09-28T05:04:25.821000Z,0.183,-0.488,-2.258
2025-09-28T05:04:26.245000Z,0.183,1.343,-0.122
2025-09-28T05:04:26.647000Z,1.709,1.465,-0.122
2025-09-28T05:04:27.207000Z,0.122,1.16,-0.122
2025-09-28T05:04:27.765000Z,-1.465,-0.244,-0.916
2025-09-28T05:04:28.280000Z,-0.549,1.221,-0.244
2025-09-28T05:04:28.712000Z,-0.183,1.099,-0.305
2025-09-28T05:04:29.097000Z,0.0,1.038,-0.305
2025-09-28T05:04:30.187000Z,0.122,1.404,-0.061
2025-09-28T05:04:30.558000Z,-0.366,0.916,-0.366
2025-09-28T05:04:31.154000Z,-0.061,1.221,-0.183
2025-09-28T05:04:31.475000Z,-0.061,0.977,-0.305
2025-09-28T05:04:31.804000Z,-0.244,1.099,-0.366
2025-09-28T05:04:32.165000Z,-1.038,0.916,-0.366
2025-09-28T05:04:33.012000Z,0.183,0.427,-0.671
2025-09-28T05:04:33.409000Z,-0.916,0.732,-0.549
2025-09-28T05:04:33.805000Z,-2.686,-1.404,-0.916
2025-09-28T05:04:34.223000Z,-0.977,-0.549,-0.366
2025-09-28T05:04:34.735000Z,-0.854,1.099,-0.305
2025-09-28T05:04:35.235000Z,-1.526,-0.488,-1.343
2025-09-28T05:04:35.648000Z,-0.122,0.671,-0.366
2025-09-28T05:04:36.682000Z,0.366,1.404,-0.122
2025-09-28T05:04:37.010000Z,-0.488,1.282,-0.183
2025-09-28T05:04:37.700000Z,0.854,0.732,-0.244
2025-09-28T05:04:38.058000Z,-3.052,-0.732,-1.221
2025-09-28T05:04:38.805000Z,-0.977,0.305,-0.549
2025-09-28T05:04:39.149000Z,-0.183,2.197,0.0
2025-09-28T05:04:39.490000Z,-2.686,-1.099,-1.526
2025-09-28T05:04:39.855000Z,1.038,0.671,0.122
2025-09-28T05:04:40.178000Z,0.732,0.244,-0.366
2025-09-28T05:04:41.197000Z,-2.136,-0.366,-1.038
2025-09-28T05:04:41.531000Z,-0.977,1.587,-0.244
2025-09-28T05:04:42.215000Z,0.061,1.221,-0.183
2025-09-28T05:04:42.640000Z,0.793,1.099,-0.366
2025-09-28T05:04:43.228000Z,-0.488,0.793,-0.488
2025-09-28T05:04:43.601000Z,-0.732,0.732,-0.305
2025-09-28T05:04:44.405000Z,-0.122,1.404,-0.061
2025-09-28T05:04:44.725000Z,0.0,0.244,-0.61
2025-09-28T05:04:45.043000Z,0.183,0.793,-0.427
2025-09-28T05:04:45.369000Z,0.61,0.671,-0.427
2025-09-28T05:04:46.312000Z,-0.977,0.549,-0.488
2025-09-28T05:04:46.658000Z,0.854,1.282,-0.183
2025-09-28T05:04:47.130000Z,1.099,0.61,-0.427
2025-09-28T05:04:47.538000Z,-0.122,1.831,0.183
2025-09-28T05:04:47.939000Z,0.488,2.991,0.061
2025-09-28T05:04:48.351000Z,-0.183,1.465,0.061
2025-09-28T05:04:48.757000Z,2.38,-2.258,-0.366
2025-09-28T05:04:49.780000Z,0.427,2.136,0.427
2025-09-28T05:04:50.162000Z,2.075,0.0,-0.854
2025-09-28T05:04:50.821000Z,0.0,0.977,-0.244
2025-09-28T05:04:51.244000Z,-0.488,0.549,-0.305
2025-09-28T05:04:51.925000Z,-0.488,1.282,-0.122
2025-09-28T05:04:52.256000Z,-1.038,0.183,-0.61
2025-09-28T05:04:52.560000Z,-0.488,2.686,0.244
2025-09-28T05:04:52.884000Z,1.892,0.0,-0.488
2025-09-28T05:04:53.261000Z,0.0,0.0,-0.854
2025-09-28T05:04:54.290000Z,0.366,-2.075,0.061
2025-09-28T05:04:54.665000Z,0.427,0.549,-0.305
2025-09-28T05:04:55.311000Z,-2.38,-0.061,-1.404
2025-09-28T05:04:55.634000Z,2.014,0.061,-1.16
2025-09-28T05:04:56.402000Z,-1.831,0.977,-0.305
2025-09-28T05:04:56.721000Z,-3.113,-0.488,-0.977
2025-09-28T05:04:57.041000Z,1.892,1.465,-0.183
2025-09-28T05:04:57.583000Z,0.183,2.075,0.183
2025-09-28T05:04:57.975000Z,1.221,1.526,0.061
2025-09-28T05:04:58.394000Z,-0.671,1.282,-0.183
2025-09-28T05:04:59.220000Z,-1.221,1.465,-0.122
2025-09-28T05:04:59.613000Z,-0.488,1.221,-0.305
2025-09-28T05:05:00.077000Z,-0.977,0.549,-0.366
2025-09-28T05:05:00.428000Z,-0.305,1.16,-0.244
2025-09-28T05:05:01.055000Z,-0.183,1.038,-0.244
2025-09-28T05:05:01.553000Z,0.916,1.038,-0.305
2025-09-28T05:05:01.883000Z,1.282,1.526,0.061
2025-09-28T05:05:02.890000Z,0.122,0.732,-0.305
2025-09-28T05:05:03.210000Z,-0.671,1.221,-0.183
2025-09-28T05:05:03.912000Z,-0.732,0.793,-0.488
2025-09-28T05:05:04.269000Z,-0.183,0.61,-0.427
2025-09-28T05:05:04.950000Z,1.16,1.038,-0.244
2025-09-28T05:05:05.263000Z,-0.793,1.221,-0.305
2025-09-28T05:05:05.973000Z,0.427,0.305,-0.549
2025-09-28T05:05:06.323000Z,0.305,0.916,-0.427
2025-09-28T05:05:06.777000Z,-0.488,0.977,-0.366
2025-09-28T05:05:07.187000Z,-0.244,0.61,-0.488
2025-09-28T05:05:07.605000Z,-0.671,0.671,-0.427
2025-09-28T05:05:08.034000Z,0.0,1.526,-0.122
2025-09-28T05:05:08.426000Z,-2.319,1.526,-1.404
2025-09-28T05:05:09.447000Z,-0.244,2.991,-0.366
2025-09-28T05:05:09.800000Z,-1.282,1.099,0.305
2025-09-28T05:05:10.468000Z,-1.099,0.366,-0.793
2025-09-28T05:05:10.802000Z,0.488,0.244,-0.488
2025-09-28T05:05:11.514000Z,-4.15,-0.549,-1.16
2025-09-28T05:05:11.930000Z,1.831,-0.427,0.0
2025-09-28T05:05:12.513000Z,-0.793,0.244,-0.671
2025-09-28T05:05:12.843000Z,0.366,1.465,-0.183
2025-09-28T05:05:13.538000Z,0.366,3.296,0.244
2025-09-28T05:05:13.905000Z,-0.427,1.221,-0.244
2025-09-28T05:05:14.591000Z,-0.244,0.977,-0.427
2025-09-28T05:05:14.985000Z,-0.916,2.38,0.122
2025-09-28T05:05:15.383000Z,-1.709,0.305,-0.61
2025-09-28T05:05:15.807000Z,-0.977,0.427,-0.549
2025-09-28T05:05:16.246000Z,0.427,2.441,0.061
2025-09-28T05:05:16.635000Z,0.366,4.333,-0.671
2025-09-28T05:05:17.035000Z,-1.953,0.122,-0.793
2025-09-28T05:05:18.246000Z,0.854,-0.488,-0.549
2025-09-28T05:05:18.563000Z,-1.038,1.465,-0.305
2025-09-28T05:05:18.957000Z,-0.916,0.427,-0.671
2025-09-28T05:05:19.288000Z,0.977,-2.258,1.038
2025-09-28T05:05:20.270000Z,-0.793,0.305,-0.427
2025-09-28T05:05:20.607000Z,0.122,0.549,-0.427
2025-09-28T05:05:20.936000Z,1.038,3.113,0.0
2025-09-28T05:05:21.280000Z,-1.953,-0.549,-1.282
2025-09-28T05:05:21.727000Z,0.732,0.305,-0.61
2025-09-28T05:05:22.138000Z,-0.671,0.793,-0.305
2025-09-28T05:05:22.979000Z,-0.488,0.977,-0.305
2025-09-28T05:05:23.584000Z,0.916,1.465,-0.183
2025-09-28T05:05:23.988000Z,0.0,6.47,-0.061
2025-09-28T05:05:24.399000Z,-0.183,1.221,-0.305
2025-09-28T05:05:24.804000Z,0.0,0.854,-0.427
2025-09-28T05:05:25.216000Z,0.061,-1.099,-0.916
2025-09-28T05:05:25.629000Z,-0.061,1.099,-0.183
2025-09-28T05:05:26.652000Z,-0.122,0.977,-0.366
2025-09-28T05:05:26.962000Z,0.0,1.526,-0.122
2025-09-28T05:05:27.765000Z,-0.61,1.77,0.122
2025-09-28T05:05:28.096000Z,-1.221,0.854,-0.549
2025-09-28T05:05:28.852000Z,-1.16,0.671,-0.366
2025-09-28T05:05:29.214000Z,-0.244,0.305,-0.366
2025-09-28T05:05:29.563000Z,7.324,1.892,-0.427
2025-09-28T05:05:29.879000Z,-0.549,4.883,-1.343
2025-09-28T05:05:30.804000Z,-0.122,0.793,-0.427
2025-09-28T05:05:31.135000Z,0.732,0.916,-0.244
2025-09-28T05:05:31.471000Z,-0.61,1.648,0.0
2025-09-28T05:05:31.987000Z,-0.366,0.0,-0.854
2025-09-28T05:05:32.393000Z,-1.099,0.549,-0.549
2025-09-28T05:05:32.786000Z,-0.183,1.038,-0.244
2025-09-28T05:05:33.618000Z,0.305,0.916,-0.366
2025-09-28T05:05:34.018000Z,-0.671,0.854,-0.549
2025-09-28T05:05:34.483000Z,-0.366,0.61,-0.488
2025-09-28T05:05:34.842000Z,-0.427,1.282,-0.244
2025-09-28T05:05:35.244000Z,-0.061,1.892,-0.549
2025-09-28T05:05:36.282000Z,-0.183,0.732,-0.427
2025-09-28T05:05:36.582000Z,-0.061,0.793,-0.427
2025-09-28T05:05:37.303000Z,0.549,1.465,0.0
2025-09-28T05:05:37.611000Z,-0.732,0.244,-0.671
2025-09-28T05:05:38.330000Z,0.122,0.793,-0.488
2025-09-28T05:05:38.688000Z,-0.549,0.671,-0.366
2025-09-28T05:05:39.239000Z,-0.061,1.221,-0.305
2025-09-28T05:05:39.660000Z,-0.305,0.793,-0.61
2025-09-28T05:05:40.167000Z,-1.892,0.854,-0.183
2025-09-28T05:05:40.567000Z,0.366,0.61,-0.427
2025-09-28T05:05:40.987000Z,-0.305,0.916,-0.427
2025-09-28T05:05:41.393000Z,-1.587,0.183,-0.732
2025-09-28T05:05:41.810000Z,0.488,1.404,-0.305
2025-09-28T05:05:42.827000Z,0.61,0.732,-0.427
2025-09-28T05:05:43.145000Z,-0.061,1.038,-0.366
2025-09-28T05:05:43.846000Z,1.038,1.343,-0.061
2025-09-28T05:05:44.164000Z,0.122,0.977,-0.366
2025-09-28T05:05:44.895000Z,-0.183,0.793,-0.427
2025-09-28T05:05:45.243000Z,0.122,2.258,-0.122
2025-09-28T05:05:45.717000Z,-0.061,1.221,-0.244
2025-09-28T05:05:46.108000Z,0.183,1.282,-0.305
2025-09-28T05:05:46.517000Z,0.916,1.953,0.061
2025-09-28T05:05:46.919000Z,0.671,0.244,-0.488
2025-09-28T05:05:47.745000Z,0.244,0.793,-0.427
2025-09-28T05:05:48.615000Z,-0.305,1.038,-0.305
2025-09-28T05:05:48.947000Z,0.366,0.305,-0.488
2025-09-28T05:05:49.281000Z,-0.183,1.038,-0.366
2025-09-28T05:05:49.677000Z,-0.61,0.732,-0.488
2025-09-28T05:05:50.392000Z,-0.366,0.549,-0.488
2025-09-28T05:05:50.728000Z,0.183,1.16,-0.305
2025-09-28T05:05:51.437000Z,0.061,1.221,-0.305
2025-09-28T05:05:51.754000Z,-0.244,0.061,-0.732
2025-09-28T05:05:52.448000Z,-0.61,0.61,-0.488
2025-09-28T05:05:52.782000Z,-0.488,1.282,-0.183
2025-09-28T05:05:53.266000Z,-0.366,0.549,-0.427
2025-09-28T05:05:53.702000Z,-0.61,1.16,-0.305
2025-09-28T05:05:54.086000Z,-0.916,0.916,-0.366
2025-09-28T05:05:54.597000Z,-0.244,0.793,-0.427
2025-09-28T05:05:55.117000Z,-0.549,0.854,-0.427
2025-09-28T05:05:55.521000Z,0.61,0.122,-0.671
2025-09-28T05:05:55.918000Z,0.0,1.16,-0.244
2025-09-28T05:05:56.962000Z,-0.671,1.282,-0.244
2025-09-28T05:05:57.312000Z,-0.732,0.671,-0.366
2025-09-28T05:05:58.103000Z,0.427,1.099,-0.244
2025-09-28T05:05:58.478000Z,-0.427,0.854,-0.366
2025-09-28T05:05:58.805000Z,-0.305,0.854,-0.427
2025-09-28T05:05:59.118000Z,-0.244,0.793,-0.427
2025-09-28T05:05:59.779000Z,-0.244,0.916,-0.366
2025-09-28T05:06:00.329000Z,0.549,0.671,-0.427
2025-09-28T05:06:00.857000Z,-0.671,1.038,-0.244
2025-09-28T05:06:01.477000Z,-0.671,0.793,-0.427
2025-09-28T05:06:01.815000Z,-0.549,0.549,-0.549
2025-09-28T05:06:02.561000Z,-0.488,1.282,-0.183
2025-09-28T05:06:02.917000Z,-0.244,1.038,-0.366
2025-09-28T05:06:03.372000Z,0.0,4.517,-2.747
2025-09-28T05:06:03.779000Z,-0.366,0.671,-0.427
2025-09-28T05:06:04.562000Z,-0.427,0.732,-0.427
2025-09-28T05:06:04.899000Z,-0.61,0.61,-0.427
2025-09-28T05:06:05.240000Z,-0.244,0.854,-0.366
2025-09-28T05:06:05.850000Z,0.122,0.732,-0.427
2025-09-28T05:06:06.378000Z,-0.366,0.61,-0.488
2025-09-28T05:06:06.830000Z,-0.732,0.427,-0.61
2025-09-28T05:06:07.200000Z,0.0,0.916,-0.305
2025-09-28T05:06:07.813000Z,-0.061,0.977,-0.366
2025-09-28T05:06:08.316000Z,-0.244,0.488,-0.549
2025-09-28T05:06:08.893000Z,0.061,0.854,-0.366
2025-09-28T05:06:09.547000Z,-1.465,0.732,-0.61
2025-09-28T05:06:09.911000Z,0.427,0.916,-0.366
2025-09-28T05:06:10.248000Z,-0.854,0.183,-0.61
2025-09-28T05:06:10.677000Z,-0.244,1.038,-0.244
2025-09-28T05:06:11.086000Z,-0.427,1.099,-0.366
2025-09-28T05:06:12.112000Z,0.366,0.977,-0.366
2025-09-28T05:06:12.466000Z,-0.183,0.671,-0.427
2025-09-28T05:06:13.199000Z,-0.977,0.488,-0.61
2025-09-28T05:06:13.567000Z,0.061,0.427,-0.549
2025-09-28T05:06:14.165000Z,0.0,1.16,-0.244
2025-09-28T05:06:14.474000Z,-15.198,2.502,-2.502
2025-09-28T05:06:14.979000Z,-12.146,-0.977,-3.052
2025-09-28T05:06:15.450000Z,9.277,1.16,-0.671
2025-09-28T05:06:16.010000Z,1.709,1.099,-0.305
2025-09-28T05:06:16.415000Z,-1.099,0.366,-0.793
2025-09-28T05:06:16.819000Z,0.305,0.793,-0.427
2025-09-28T05:06:17.225000Z,1.282,1.099,-0.305
2025-09-28T05:06:17.656000Z,1.587,1.648,0.366
2025-09-28T05:06:18.815000Z,0.793,0.671,-0.305
2025-09-28T05:06:19.150000Z,-0.854,1.16,-0.061
2025-09-28T05:06:19.596000Z,0.122,2.197,0.244
2025-09-28T05:06:19.943000Z,-0.244,1.16,-0.305
2025-09-28T05:06:20.718000Z,-0.793,-0.549,-0.732
2025-09-28T05:06:21.121000Z,0.061,1.587,-0.305
2025-09-28T05:06:21.524000Z,0.061,1.404,-0.305
2025-09-28T05:06:21.968000Z,-0.122,0.793,-0.488
2025-09-28T05:06:22.465000Z,-0.183,1.16,-0.366
2025-09-28T05:06:22.968000Z,0.122,-0.061,-0.732
2025-09-28T05:06:23.420000Z,0.305,1.77,0.122
2025-09-28T05:06:23.786000Z,-0.671,1.587,-0.122
2025-09-28T05:06:24.192000Z,-0.671,0.854,-0.427
2025-09-28T05:06:25.238000Z,0.183,0.732,-0.671
2025-09-28T05:06:25.602000Z,-0.061,1.343,-0.122
2025-09-28T05:06:26.138000Z,0.0,0.916,-0.366
2025-09-28T05:06:26.646000Z,0.0,0.977,-0.366
2025-09-28T05:06:27.067000Z,-0.244,0.854,-0.488
2025-09-28T05:06:27.465000Z,0.122,1.038,-0.366
2025-09-28T05:06:27.893000Z,-0.427,0.854,-0.427
2025-09-28T05:06:28.291000Z,-0.549,0.793,-0.427
2025-09-28T05:06:28.743000Z,-0.427,0.732,-0.427
2025-09-28T05:06:29.724000Z,0.122,1.038,-0.305
2025-09-28T05:06:30.179000Z,-0.366,0.793,-0.366
2025-09-28T05:06:30.801000Z,-0.732,1.038,-0.366
2025-09-28T05:06:31.117000Z,0.061,1.038,-0.305
2025-09-28T05:06:31.450000Z,0.183,1.16,-0.305
2025-09-28T05:06:31.997000Z,-0.244,0.793,-0.427
2025-09-28T05:06:32.557000Z,-0.122,0.854,-0.427
2025-09-28T05:06:32.996000Z,0.122,2.991,0.0
2025-09-28T05:06:33.407000Z,0.0,1.16,-0.244
2025-09-28T05:06:33.816000Z,0.061,0.977,-0.366
2025-09-28T05:06:34.886000Z,-0.732,-1.099,-1.16
2025-09-28T05:06:35.208000Z,0.061,0.61,-0.549
2025-09-28T05:06:35.524000Z,-0.305,0.854,-0.427
2025-09-28T05:06:35.876000Z,-0.122,0.793,-0.366
2025-09-28T05:06:36.274000Z,-0.305,1.526,-0.244
2025-09-28T05:06:37.201000Z,0.0,2.319,0.305
2025-09-28T05:06:37.851000Z,-0.793,1.892,-0.122
2025-09-28T05:06:38.328000Z,0.061,1.16,-0.305
2025-09-28T05:06:38.643000Z,-0.122,0.916,-0.366
2025-09-28T05:06:39.352000Z,-0.488,0.61,-0.427
2025-09-28T05:06:39.670000Z,-0.244,1.831,0.0
2025-09-28T05:06:40.368000Z,0.61,0.732,-0.488
2025-09-28T05:06:40.735000Z,-0.671,2.136,-0.122
2025-09-28T05:06:41.202000Z,0.854,0.732,-0.488
2025-09-28T05:06:41.551000Z,-1.648,0.549,-0.549
2025-09-28T05:06:42.011000Z,-0.61,0.732,-0.305
2025-09-28T05:06:42.536000Z,-0.427,1.526,-0.183
2025-09-28T05:06:42.925000Z,0.549,0.916,-0.244
2025-09-28T05:06:43.466000Z,0.793,0.0,-0.793
2025-09-28T05:06:43.865000Z,0.305,1.587,-0.122
2025-09-28T05:06:44.891000Z,-0.122,1.282,-0.122
2025-09-28T05:06:45.201000Z,0.0,-0.183,-0.61
2025-09-28T05:06:45.795000Z,-0.122,1.343,-0.244
2025-09-28T05:06:46.620000Z,-0.61,0.61,-0.488
2025-09-28T05:06:46.953000Z,-0.183,0.488,-0.488
2025-09-28T05:06:47.309000Z,0.305,-1.099,-1.16
2025-09-28T05:06:47.744000Z,-0.122,1.099,-0.244
2025-09-28T05:06:48.202000Z,-0.61,1.648,-0.122
2025-09-28T05:06:48.570000Z,-0.183,0.427,-0.671
2025-09-28T05:06:48.974000Z,0.183,1.77,0.061
2025-09-28T05:06:49.486000Z,0.0,0.732,-0.366
2025-09-28T05:06:50.010000Z,0.244,1.221,-0.183
2025-09-28T05:06:50.467000Z,-0.977,1.099,-0.366
2025-09-28T05:06:51.533000Z,0.061,1.038,-0.366
2025-09-28T05:06:51.920000Z,0.061,0.854,-0.488
2025-09-28T05:06:52.301000Z,-0.244,1.038,-0.305
2025-09-28T05:06:52.729000Z,-0.122,0.671,-0.488
2025-09-28T05:06:53.216000Z,0.732,1.282,-0.244
2025-09-28T05:06:53.700000Z,0.0,1.343,-0.305
2025-09-28T05:06:54.097000Z,0.183,0.732,-0.488
2025-09-28T05:06:54.515000Z,-0.244,0.977,-0.366
2025-09-28T05:06:55.315000Z,-0.427,1.038,-0.244
2025-09-28T05:06:55.917000Z,-0.549,0.732,-0.488
2025-09-28T05:06:56.491000Z,-0.183,0.916,-0.366
2025-09-28T05:06:56.820000Z,-0.061,0.916,-0.366
2025-09-28T05:06:57.149000Z,-0.183,1.038,-0.305
2025-09-28T05:06:57.983000Z,-0.488,0.854,-0.427
2025-09-28T05:06:58.318000Z,-0.122,0.854,-0.488
2025-09-28T05:06:59.224000Z,0.183,0.977,-0.305
2025-09-28T05:06:59.539000Z,-0.366,0.793,-0.427
2025-09-28T05:06:59.887000Z,-0.244,0.854,-0.427
2025-09-28T05:07:00.196000Z,-0.305,0.793,-0.366
2025-09-28T05:07:00.644000Z,-0.183,0.916,-0.305
2025-09-28T05:07:01.261000Z,-0.427,0.793,-0.427
2025-09-28T05:07:01.683000Z,0.0,0.488,-0.549
2025-09-28T05:07:02.088000Z,-0.427,0.488,-0.488
2025-09-28T05:07:02.965000Z,-1.099,0.671,-0.427
2025-09-28T05:07:03.539000Z,0.366,1.221,-0.244
2025-09-28T05:07:03.928000Z,0.366,1.099,-0.366
2025-09-28T05:07:04.343000Z,-0.244,0.793,-0.427
2025-09-28T05:07:04.741000Z,-0.732,0.916,-0.366
2025-09-28T05:07:05.151000Z,0.0,0.977,-0.366
2025-09-28T05:07:05.570000Z,-0.61,1.16,-0.305
2025-09-28T05:07:06.594000Z,-0.305,1.77,-0.061
2025-09-28T05:07:06.921000Z,-0.488,0.793,-0.427
2025-09-28T05:07:07.620000Z,0.244,1.099,-0.305
2025-09-28T05:07:07.932000Z,0.0,0.854,-0.427
2025-09-28T05:07:08.642000Z,-0.305,1.038,-0.305
2025-09-28T05:07:09.037000Z,-0.61,0.61,-0.488
2025-09-28T05:07:09.677000Z,0.0,0.977,-0.366
2025-09-28T05:07:10.014000Z,-0.244,0.671,-0.305
2025-09-28T05:07:10.688000Z,-0.122,1.038,-0.305
2025-09-28T05:07:11.041000Z,0.061,0.977,-0.366
2025-09-28T05:07:11.617000Z,-0.916,0.854,-0.366
2025-09-28T05:07:12.113000Z,-0.427,0.732,-0.549
2025-09-28T05:07:12.555000Z,-0.122,1.038,-0.366
2025-09-28T05:07:13.160000Z,-0.305,0.732,-0.427
2025-09-28T05:07:13.473000Z,-0.122,0.916,-0.305
2025-09-28T05:07:14.163000Z,-0.61,0.793,-0.427
2025-09-28T05:07:14.480000Z,-0.488,1.892,0.061
2025-09-28T05:07:15.241000Z,-0.305,0.732,-0.305
2025-09-28T05:07:15.567000Z,0.366,0.732,-0.427
2025-09-28T05:07:16.213000Z,-0.305,2.258,0.061
2025-09-28T05:07:16.567000Z,-0.427,0.305,-0.427
2025-09-28T05:07:17.026000Z,0.549,1.282,-0.244
2025-09-28T05:07:17.438000Z,-3.174,-0.61,-1.648
2025-09-28T05:07:17.871000Z,-1.587,0.793,-0.671
2025-09-28T05:07:18.264000Z,-0.122,0.854,0.122
2025-09-28T05:07:18.681000Z,2.258,0.305,-0.305
2025-09-28T05:07:19.698000Z,1.587,0.916,-0.061
2025-09-28T05:07:20.078000Z,-0.916,0.305,-0.549
2025-09-28T05:07:20.714000Z,-0.366,0.916,-0.488
2025-09-28T05:07:21.044000Z,-0.305,0.61,-0.549
2025-09-28T05:07:21.757000Z,-0.977,1.465,-0.305
2025-09-28T05:07:22.075000Z,-2.197,-1.16,-1.526
2025-09-28T05:07:22.809000Z,-2.563,-0.061,-0.916
2025-09-28T05:07:23.124000Z,5.432,0.122,-0.305
2025-09-28T05:07:23.450000Z,1.465,4.395,1.038
2025-09-28T05:07:23.784000Z,-1.221,-0.488,-1.099
